prefix	input_text	target_text
other	PersonX asks PersonY to marry	to make a commitment
other	PersonX tries to ignore PersonY	to apologize
other	PersonX helps PersonY's team win	to express gratitude
other	PersonX shares PersonY's ___ with someone	to hurt person y
other	PersonX throws ___ at the teacher	angry
other	PersonX goes everywhere	becomes open minded
other	PersonX is on the track team	has to practice
other	PersonX takes PersonY to see a doctor	hears bad news
other	PersonX visits from nyc	plan
other	PersonX purchases tickets	happy personx got tickets for them
other	PersonX fills PersonX's glass	to drink
other	PersonX calls PersonY's kids	warm
other	PersonX has a lot of friends	talk to each other
other	PersonX pays ___ to detail	to do things right
other	PersonX fits ___ anymore	surprised
other	PersonX buys a gift card	happy
other	PersonX goes the next day	neutral
other	PersonX gets really mad	Dangerous
other	PersonX recently took ___	determined
other	PersonX drives to work one morning	arrives at work
other	PersonX escapes PersonY's mouth	goes hungry
other	PersonX puts on airs	smirks
other	PersonX has a snow day	Had to call in a substitute
other	PersonX has a great trip	happy
other	PersonX notices right away	interested
other	PersonX takes a hot bath	GET WARM.
other	PersonX tells PersonY love	to tell personx how they feel
other	PersonX folds PersonY's arms	to unfold their arms
other	PersonX does not make the team	defeated
other	PersonX enters a marathon	to hand out medallions to all the runners
other	PersonX takes the garbage	To the road
other	PersonX wants nothing	to ask what PersonX needs
other	PersonX defends PersonX's interests	justified
other	PersonX learns how to play guitar	play an instrument
other	PersonX is working hard	accomplished
other	PersonX predicts accurately the ___	to feel in control
other	PersonX gets PersonY's car fixed	helpful
other	PersonX slides PersonY's fingers	to accept the touch
other	PersonX meets PersonY's needs	companionship
other	PersonX accidentally put ___	is criticized
other	PersonX tells my wife	to listen
other	PersonX gets PersonX's wallet	indifferent
other	PersonX waits in line ___	to want something
other	PersonX volunteers at the soup kitchen	to do charity work
other	PersonX hangs around PersonY	happy and accompanied also
other	PersonX puts PersonX's money	has savings
other	PersonX has PersonX's ears pierced	go to a piercing salon
other	PersonX gives PersonY a kiss	happy
other	PersonX gives PersonY the best	return the support
other	PersonX makes PersonY stop	yells
other	PersonX likes PersonY's job	gets lied to
other	PersonX is impressed by PersonY's work	inspired
other	PersonX is brand new	to groom himself
other	PersonX quits that job	nervous
other	PersonX checks ___ in the mirror	surprised
other	PersonX raises ___ from the dead	in awe
other	PersonX sees PersonY in the morning	PersonY laughs at PersonX's jokes
other	PersonX opens PersonY's mouth to say something	disgusted
other	PersonX sees PersonY in the morning	like have a meeting
other	PersonX reads ___ in the original	to hear what PersonX has to say about the original text
other	PersonX gives the ___ the right	gets applauded
other	PersonX raises the roof	to look cool on the dance floor
other	PersonX leads PersonY existence	be independent
other	PersonX puts my arm around PersonY	be near persony
other	PersonX makes a paper plane	gets a paper cut
other	PersonX hoofs it	animalistic
other	PersonX straightens PersonY's hair	to help person look his/her best.
other	PersonX chews the fat	interested
other	PersonX never did PersonX's homework	to watch videos
other	PersonX is riding PersonY's bicycle	better about self
other	PersonX prevents ___ from falling	receives rewards for his work
other	PersonX brings children into the world	They try to do well to make personX proud.
other	PersonX acts in PersonY way	creative
other	PersonX goes pee	to relieve himself
other	PersonX crosses PersonY's face	appealing
other	PersonX spends all PersonX's money	can't pay bills
other	PersonX buys supplies	used supplies
other	PersonX wants to lose some weight	happy about decision.
other	PersonX goes dutch	order was affordable
other	PersonX pays PersonY way	thankful
other	PersonX is none of PersonY's business	solitary
other	PersonX has lost PersonY's keys	to replace the keys
other	PersonX wastes PersonY's ___ with living	things all to himself
other	PersonX avoids ___ much	confrontation
other	PersonX shakes hands with PersonY	talks to person Y
other	PersonX has PersonY's hide	powerful
other	PersonX leaves PersonY's house	thinks about what they will do next
other	PersonX sets PersonY right	start doing their homework
other	PersonX gets home safely	to be at home.
other	PersonX takes part in the conference	to connect with other people
other	PersonX visits PersonX's relatives	thank PersonX for visiting
other	PersonX gives PersonY's one	Receives something
other	PersonX paints PersonY's living room	To appreciate X
other	PersonX is moving to a new town	to get a new job
other	PersonX announces the winners	feel proud
other	PersonX sees ___ in PersonY's eyes	joyus, gleeful
other	PersonX uses the money	happy
other	PersonX draws PersonY close	to run away
other	PersonX turns heads	to gawk at person x
other	PersonX settles the ___ peacefully	skillful
other	PersonX settles PersonY's affairs	to assist persony
other	PersonX is having a birthday party	happy.
other	PersonX sets ___ to the house	runs away
other	PersonX gives PersonY a beating	to fight
other	PersonX raises PersonY head	reach arms out
other	PersonX brings forth the ___	keep it in fridge
other	PersonX meets society 's ___	to solve his problem
other	PersonX saves PersonY's life	grateful
other	PersonX takes PersonY to work	travels to a new place
other	PersonX gives PersonY's dog	calls the dog over
other	PersonX lets PersonY down gently	to carry him
other	PersonX determines PersonY's customer base	to gain knowledge
other	PersonX grabs PersonY's arm	to save from accident
other	PersonX wears ___ to bridge the gap between PersonY and PersonY	talk more
other	PersonX screams blue murder	get out of the country as soon as possible.
other	PersonX is playing basketball with PersonY's friends	to have fun
other	PersonX stands another ___	to be forceful
other	PersonX returns the money	relieved
other	PersonX is sitting next to PersonY	to spoke with person
other	PersonX lets PersonY inside	to show home
other	PersonX pays PersonY a visit	gives away money
other	PersonX puts PersonY's ___ at ease	to introduce themselves
other	PersonX flies high	free
other	PersonX is feeling hungry	uncomfortable
other	PersonX goes to get married	gets lots of presents
other	PersonX plays in peoria	to enjoy themselves
other	PersonX drives PersonY's truck	to get the truck back
other	PersonX uses ___ instead	to use something different
other	PersonX crosses PersonY's path	Person Y becomes more vigilant
other	PersonX calls PersonY's landlord	satisfied
other	PersonX takes PersonX's wallet	to get his permission
other	PersonX buys new headphones	happy
other	PersonX holds PersonX's baby	happy
other	PersonX immediately called ___	must provide assistance or treatment according to their job
other	PersonX succeeds by PersonX's son	to succeed.
other	PersonX says good morning	to see someone
other	PersonX lives a lie	to not have anything real in terms of meaning in their life
other	PersonX establishes ___ on a basis	To understand X's view
other	PersonX gives PersonY a answer	to hear PersonY's questions
other	PersonX obtains PersonY answer	to tell PersonX to keep their secret
other	PersonX starts looking for a new job	stressed and anxious
other	PersonX plays computer games	to play games
other	PersonX runs PersonX's ___ through PersonX's hair	to have neat hair
other	PersonX debuts at number one	to see what else he does
other	PersonX gives PersonY a ticket	happy
other	PersonX tries hard to keep	security
other	PersonX leaves the ___ in the hands	to ensure that he gets help in the future when he needs it.
other	PersonX brings PersonY's ___ back	to be a doctor treating Y's son
other	PersonX builds PersonX's ___ upon a rock	to make house should be strong
other	PersonX takes my breath away	infatuated
other	PersonX smells good	impressionable
other	PersonX sits with PersonX's friends	Closed the bag
other	PersonX watches movies all night	to relax himself
other	PersonX provides ___ for PersonY's children	to thank PersonX
other	PersonX always followed ___	to make sure he/she gets it right
other	PersonX sells PersonY's ___ in the market	to want to help PersonY
other	PersonX celebrates halloween	happy
other	PersonX keeps PersonY eye on you	to quit
other	PersonX enjoys the day	happy
other	PersonX holds PersonY at arm 's length	is off balance
other	PersonX brushes PersonY's lips	intimate.
other	PersonX waits upon PersonY	capable
other	PersonX decides what to eat	no control over selection
other	PersonX drops PersonY's laptop	scared
other	PersonX buys a fan	aware
other	PersonX has gotten lost	disoriented
other	PersonX finally came	late
other	PersonX would n't go away	regains balance from pushing personX
other	PersonX has the floor	wants to hear what they say
other	PersonX buries the lede	deceitful
other	PersonX shows PersonY's mom	impressed
other	PersonX produces ___ in response	responsive
other	PersonX has mercy upon PersonY	careful
other	PersonX needs to see PersonY	calls person Y
other	PersonX pulls PersonY aside	NONE
other	PersonX uses ___ well	to give PersonX more tasks
other	PersonX forms PersonY whole	Complementary
other	PersonX gets really angry	mean
other	PersonX feels young	to wear a trendy jeans
other	PersonX sends PersonY money	to help
other	PersonX works for an hour	contented and relieved
other	PersonX makes tea	to entertain
other	PersonX plays mini golf	casual
other	PersonX begins to slide	to get off the playground
other	PersonX walks on water	be born as Jesus
other	PersonX sees better	to be aware
other	PersonX keeps PersonY commandments	safe
other	PersonX packs PersonY's backpack	happy about the help
other	PersonX furrows PersonY's brow	to make fun of the person
other	PersonX supports PersonY's efforts	to show kindness
other	PersonX sits near PersonY	satisfied because the talk was pleasant
other	PersonX speeds down the road	to go to the store
other	PersonX wins ___ to a concert	enter a contest
other	PersonX is playing catch	to have fun
other	PersonX returns ___ later	wonder about him
other	PersonX buys gifts	generous
other	PersonX gets PersonX's friends together	to go home afterwards
other	PersonX gives PersonY a present	a new toy
other	PersonX supports PersonY's families	to help
other	PersonX pushes ___ away	angry
other	PersonX bears in mind ___	to do the same for them
other	PersonX gets ___ off the ground	grateful
other	PersonX depends upon the degree	PersonX sweats from stress to get the degree
other	PersonX is on a first date	hopeful
other	PersonX tells PersonY mean	to make him understand his faults.
other	PersonX takes ___ away from PersonY	unhappy.
other	PersonX preserves PersonX's independence	proud
other	PersonX eats ___ anyway	full
other	PersonX looks ___ over the house	writes a reminder
other	PersonX gives PersonY a character	to know how PersonY is
other	PersonX goes to the store to buy more	drives home
other	PersonX complies with PersonY request	respectul
other	PersonX draws the ___ away	clear the area
other	PersonX spends all morning	attentive
other	PersonX awaits PersonY's return	PersonY thinks about PersonX
other	PersonX walks PersonY home	a jacket
other	PersonX provides ___ for students	to prepare summarized materials
other	PersonX agrees to go with PersonY	To get dressed
other	PersonX can tell PersonY that PersonY is being solipsist and insolent	to not change thier ways
other	PersonX paints PersonY's nails	nice
other	PersonX does one 's duty	they trust them more
other	PersonX fiddles while rome burns	PersonX goes home and sleeps
other	PersonX owes money	cheap
other	PersonX makes an exhibition of oneself	to be noticed
other	PersonX speaks french	to have vocal cords
other	PersonX gets PersonY's tickets	their friend to have a good time
other	PersonX invites PersonZ's friend PersonY	meets persony
other	PersonX brags to all PersonX's friends	to approach friends
other	PersonX brings up something more universal	considerate
other	PersonX asks PersonY's roommate	neutral
other	PersonX feels trapped	gets professional help.
other	PersonX goes along with PersonY	convinced
other	PersonX howls in pain	anxious
other	PersonX joins the track team	starts training
other	PersonX considers these ___ separately	to know their options well
other	PersonX eats a banana	walk in the kitchen
other	PersonX is taking out the garbage	to be helpful
other	PersonX is still relevant ___	to keep their job
other	PersonX boards a plane	bumbed into
other	PersonX drives PersonY's car to work	generous
other	PersonX lays down the law	they thank him for it
other	PersonX spends ___ on the grade	to spends year on the grade
other	PersonX thinks would try	determined
other	PersonX puts ___ on the stove	to prepare meal
other	PersonX turns into a pumpkin	scared
other	PersonX pays all PersonY's bills	supported
other	PersonX lets PersonY's stay	to give money
other	PersonX puts the ___ into effect	obedient to personx
other	PersonX is proud of PersonX's accomplishment	to have worked very hard
other	PersonX encounters every ___	is encouarged to keep going
other	PersonX is out for the rest of the season	defeated.
other	PersonX tells the students	helpful
other	PersonX deprives PersonY ___ without process	take back control
other	PersonX sees a moose	curious
other	PersonX spends ___ with PersonX's friends	make happy
other	PersonX pleases ___ to place	Good
other	PersonX provides ___ to members	is thanked
other	PersonX guides ___ even more forcefully onto	push their force
other	PersonX invites ___ to the party	popular
other	PersonX exchanges flesh	devastated
other	PersonX passes through PersonY's hands	clumsy
other	PersonX makes pizzas	talented with food
other	PersonX distinguishes ___ from reality	makes observations and inferences.
other	PersonX starts yelling	furious
other	PersonX makes PersonY's ___ in the world	to continue a relationship with PersonX
other	PersonX brings ___ into contact	Has all the necessary facts.
other	PersonX does something nice for PersonY	feels good about PersonY
other	PersonX hides in PersonX's room	terrified
other	PersonX watches reality shows	talks about the shows
other	PersonX makes a big deal	cheated
other	PersonX brings PersonY to school	are able to learn
other	PersonX gives PersonY a makeover	gets covered in makeup
other	PersonX puts through the mangle	disadvantaged
other	PersonX eats ___ for dessert	eat dinner
other	PersonX brings the ___ into contact	Ask PersonX for other contacts
other	PersonX surprises PersonX's boyfriend	to be nice
other	PersonX works the next day	to pay his rent
other	PersonX finds PersonX's class	PersonX to sit down
other	PersonX sees the world	happy to be alive
other	PersonX comes to pick PersonY up	to spend time with person X
other	PersonX devotes PersonX's ___ to the work	gets awarded
other	PersonX tells PersonY was grounded	disappointed
other	PersonX cuts my hair	get scissors
other	PersonX tells PersonY's mom about it	a gossip
other	PersonX mows PersonY's lawn	to be work
other	PersonX is driving down the road	like he is going there
other	PersonX makes the trip	to party
other	PersonX reads PersonY's mind	enlightened by what they have learned.
other	PersonX returns to school	to learn
other	PersonX goes on in PersonY's mind	preoccupied
other	PersonX meets people	ask questions
other	PersonX quickly took ___	Grabs their phone back
other	PersonX is angry at PersonX's brother	tries to do things better
other	PersonX gives ___ at work	upset at someone
other	PersonX goes and bought ___	to include more fiber in his food
other	PersonX puts the rest	to pick up something
other	PersonX is really good	happy
other	PersonX spends many hours	determined
other	PersonX wraps PersonY's fingers	appreciative of the help
other	PersonX covers PersonY's eyes	go near PersonY
other	PersonX falls asleep in class	sit down
other	PersonX becomes PersonY officer	to learn to be an officer
other	PersonX knows PersonY from adam	curious
other	PersonX states the ___ in terms	to thank PersonX
other	PersonX performs PersonY's work	thanks Person X
other	PersonX dreams of one	to have one
other	PersonX opens ___ in the form	motivated
other	PersonX left PersonX's father 's ___	unfaithful
other	PersonX loves coffee	thinks deeply about coffee
other	PersonX raises ___ to PersonY's lips	moves away
other	PersonX shows it to PersonY's parents	alarmed
other	PersonX gets arrested	surprised
other	PersonX puts PersonY in touch	to contact PersonY
other	PersonX rushes ___ to the vet	fretful
other	PersonX gives ___ to PersonY's parents	happy
other	PersonX remembers PersonY's names	Maintaines friendship
other	PersonX wears body to bridge the gap between PersonY and PersonY	happy
other	PersonX spends ___ with friends	says goodbye
other	PersonX takes the puppy home	happiness
other	PersonX leaves PersonX's job	finds new job
other	PersonX teaches every ___	to learn from them
other	PersonX means business	to control others
other	PersonX makes it better	served
other	PersonX eats ___ with PersonX's family	watch tv
other	PersonX lends PersonY money	becomes grateful
other	PersonX gives PersonY a opportunity	to talk to their boss
other	PersonX loves to play baseball	to exercise
other	PersonX loves playing sports	has fun
other	PersonX flies everywhere	dislike
other	PersonX waves back	to be friendly
other	PersonX gives the royal treatment	to repay him
other	PersonX cares for PersonX's children	The children smile with joy
other	PersonX takes ___ along	to spend time with personx
other	PersonX kisses the king 's ___	loving
other	PersonX misses the party	relaxed
other	PersonX works two jobs	tired
other	PersonX rings PersonX's bell	attractive
other	PersonX gives PersonY a education	smart
other	PersonX gives tim ___	inspired
other	PersonX checks PersonY's fridge	violated
other	PersonX wants a new car	to decide which car he likes
other	PersonX sells PersonX's old car	rich
other	PersonX has a great time with PersonY's friends	entertained
other	PersonX thanks ___ for PersonY's assistance	has problem solved
other	PersonX tells PersonY's something	smiles
other	PersonX gets PersonY a new one	helped
other	PersonX jumps higher	becomes proud of himself
other	PersonX lets go of PersonY's hand	Progressive
other	PersonX is brand new	shy
other	PersonX makes PersonY inventory	to find new thing
other	PersonX pours oil on troubled waters	to make things worse
other	PersonX brushes PersonY's fingers	prepare the place
other	PersonX gets drunk with PersonX's friends	to have gone to a pub
other	PersonX accepts PersonY thanks	happy
other	PersonX opens PersonY's curtains	body temperature rises
other	PersonX wets PersonX's whistle	full.
other	PersonX takes PersonY's hand	to pull away
other	PersonX gets done today	to be nice
other	PersonX finally realized	naive
other	PersonX takes ___ to the airport	to thank person y
other	PersonX reduces PersonY's costs	grateful and happy that they can pay the bills
other	PersonX joins PersonY organization	to become a member.
other	PersonX fires upon PersonY	hides
other	PersonX takes ___ of people	to be related to people
other	PersonX begins PersonY work	happy
other	PersonX becomes ___ without PersonX's signature	happy
other	PersonX achieves PersonX's objectives	dedicated
other	PersonX arrives to class	to sit in their seat
other	PersonX uses PersonY device	thanks person y
other	PersonX is a picky eater	annoyed
other	PersonX lays down the law	is respected by others
other	PersonX rests PersonY's forehead	gets nervous
other	PersonX has just moved into a new apartment	to be on their own
other	PersonX picks PersonY's brain	to feel helpful
other	PersonX gets ___ on PersonX's phone	reflective
other	PersonX breaks PersonY arm	to cause bodily injury to persony
other	PersonX joins PersonY for dinner	appreciated
other	PersonX spills ___ on PersonX's shirt	burdened.
other	PersonX wants PersonY to go	thinks about the event
other	PersonX throws PersonX's ___ around	afraid
other	PersonX coughs a lot	sick
other	PersonX puts ___ in the dryer	like they are doing their chores
other	PersonX imitates PersonY's example	yelled at
other	PersonX wants to tell PersonY	look at PersonX
other	PersonX raises PersonY's kids	happy
other	PersonX hums and haw	to have time to answer a hard question.
other	PersonX gives ___ a present	get a new toy
other	PersonX makes PersonY example	to thank person X
other	PersonX points the finger	accuses others
other	PersonX thinks of ways	to solve a problem
other	PersonX plants ___ in PersonX's backyard	Cleans hands
other	PersonX prevents the ___ from obtaining	does not obtain
other	PersonX gives PersonY a squeeze	to approach PersonY
other	PersonX eats ___ at a restaurant	good
other	PersonX rubs PersonY's cheek	to feel better
other	PersonX buys a new cell phone	Get money or their credit card ready
other	PersonX loves PersonY's ___ much	hang out with person x
other	PersonX sees things differently	personX rejects their own views
other	PersonX steals PersonY's thunder	have less opportunity to shine
other	PersonX offer ___ to people	friendly
other	PersonX stops at the red light	they do not have a wreck
other	PersonX leaves the party	they feel they had fun with person x.
other	PersonX teaches PersonY something	pay PersonX
other	PersonX loses PersonY's lives	to grieve
other	PersonX moves towards the door	to visit Person X
other	PersonX rubs PersonY's hands	to say thank you
other	PersonX makes a full recovery	healed
other	PersonX throws ___ in the garbage	go to the garbage can
other	PersonX speaks another ___	to be able to do a lot of things
other	PersonX gets bad news	scared
other	PersonX sees PersonX's husband	husband speaks back
other	PersonX picks ___ up from school	to eat candy
other	PersonX asks ___ what happened	happy
other	PersonX holds PersonX's liquor	to have money to buy liquor
other	PersonX spins PersonY around	Gets very sick afterwards.
other	PersonX throws PersonY a party	to socialize
other	PersonX throws ___ in the trash	neat freak
other	PersonX always refused	to not take part in an event
other	PersonX meets the ___ to face	to ignore PersonX
other	PersonX spends ___ writing	they offer him a contract
other	PersonX showers upon PersonY	generous
other	PersonX makes a phone call	Says hi to his mother
other	PersonX is being controlled by PersonY's subconscious	They have power over X
other	PersonX wants PersonY back	to be left alone
other	PersonX solves PersonX's problem	PersonX acts independently
other	PersonX carries the ___ on PersonX's shoulders	gets ill
other	PersonX kicks it	to get away
other	PersonX leads the ___ astray	lost
other	PersonX feels sorry for PersonY	sad
other	PersonX puts it up for sale	to buy it
other	PersonX looks much better	smiles more
other	PersonX lets sleeping dogs lie	has a better time
other	PersonX changes the tire	has a car
other	PersonX provides PersonY view	say thank you
other	PersonX asks PersonX's kids	talks to kids
other	PersonX takes a short nap	misses tv show
other	PersonX becomes very nervous	sweats from nerves
other	PersonX gets denied	cheated
other	PersonX chases ___ down the street	scared.
other	PersonX places the flowers	to buy a wreath of flowers
other	PersonX looks behind PersonY	falls
other	PersonX raises PersonX's hand	to think of an answer
other	PersonX asks PersonY for a pencil	other one take
other	PersonX pulls PersonY's back	surprised
other	PersonX feels a sharp sting	grimaces
other	PersonX develops PersonY strategy	PersonX to utilize knowledge
other	PersonX loves playing sports	athletic
other	PersonX defends PersonY's rights	noble
